SalesID,DateKey,CustomerKey,ProductKey,StoreKey,EmployeeKey,PromotionKey,Quantity,UnitPrice,Discount,SalesAmount,Cost,Profit,Performance
61270,20210922,1781,323,28,28,1,1,839.55,0.0,839.55,486.1,353.45,Excellent
61272,20210716,3169,176,31,148,1,3,109.0,0.0,327.0,219.74,107.26,Excellent
61275,20210303,1648,360,22,133,1,1,1099.0,0.0,1099.0,842.93,256.07,Good
61281,20211130,3180,645,44,163,19,1,1799.0,0.22,1403.22,1401.42,1.8,Poor
61286,20210813,4673,418,44,248,1,1,4418.3,0.0,4418.3,2743.76,1674.54,Excellent
61294,20211011,3795,27,23,122,10,1,403.65,0.1,363.28,299.1,64.18,Average
61311,20210117,4429,327,24,46,12,1,712.98,0.05,677.33,507.64,169.69,Good
61315,20210106,4663,293,38,130,1,1,1448.55,0.0,1448.55,814.09,634.46,Excellent
61319,20211013,2146,215,47,62,39,1,973.7,0.35,632.91,678.67,-45.76,Poor
61323,20210209,390,171,17,196,1,1,479.0,0.0,479.0,295.06,183.94,Excellent
61338,20211113,1457,253,15,107,27,2,1298.7,0.08,2389.61,1916.88,472.73,Good
61348,20210102,1669,249,23,197,1,3,193.32,0.0,579.96,407.13,172.83,Good
61362,20211014,4004,121,4,250,29,2,299.0,0.15,508.3,461.66,46.64,Average
61376,20211021,3710,583,24,41,26,3,299.0,0.12,789.36,655.71,133.65,Average
61382,20210713,4946,298,5,133,22,1,2028.55,0.25,1521.41,1296.24,225.17,
61387,20210620,2213,583,21,193,32,1,299.0,0.2,239.2,218.57,20.63,Average
61401,20210704,2798,292,25,239,1,1,976.35,0.0,976.35,650.25,326.1,Excellent
61406,20210417,1194,598,8,65,37,2,1399.0,0.2,2238.4,2238.4,0.0,Poor
61407,20210419,4613,107,33,120,27,1,390.88,0.08,359.61,259.15,100.46,Good
61418,20210211,2110,549,28,148,1,1,999.0,0.0,999.0,620.38,378.62,Excellent
61427,20210907,1592,46,18,200,1,2,70.38,0.0,140.76,101.77,38.99,Good
61436,20210811,1379,17,41,62,11,1,1311.99,0.25,983.99,911.83,72.16,Poor
61459,20210320,819,262,46,49,35,1,799.0,0.15,679.15,544.12,135.03,Good
61466,20210402,4155,454,32,201,38,1,1513.99,0.25,1135.49,885.68,249.81,Good
61503,20210120,1409,126,7,32,1,1,1099.0,0.0,1099.0,685.78,413.22,Excellent
61511,20210602,4673,261,17,192,2,3,1618.65,0.15,4127.56,3379.74,747.82,Good
61513,20210614,4629,19,3,203,1,2,778.8,0.0,1557.6,912.75,644.85,Excellent
61525,20210802,258,579,11,61,30,2,1099.0,0.18,1802.36,1485.85,316.51,Average
61530,20210730,575,635,50,30,1,1,69.0,0.0,69.0,49.13,19.87,Good
61540,20211021,2050,40,18,209,40,1,1818.7,0.18,1491.33,1153.06,338.27,Good
61546,20210309,3749,526,31,36,22,1,1263.85,0.25,947.89,1002.23,-54.34,Poor
61550,20211220,534,16,46,54,1,1,899.0,0.0,899.0,648.18,250.82,Good
61557,20211031,3930,31,35,38,30,1,1723.85,0.18,1413.56,1099.82,313.74,Good
61569,20210530,66,435,39,194,2,2,1078.92,0.15,1834.16,1717.64,116.52,Poor
61570,20210617,2430,399,37,130,27,5,1099.0,0.08,5055.4,3775.07,1280.33,Good
61571,20211015,1226,569,49,3,10,1,1599.0,0.1,1439.1,1149.68,289.42,Good
61572,20210911,3551,254,33,80,1,2,1699.0,0.0,3398.0,2154.33,1243.67,Excellent
61575,20210726,4779,633,31,28,11,3,449.0,0.25,1010.25,823.02,187.23,Good
61582,20210210,1681,394,27,36,1,4,1499.0,0.0,5996.0,4137.24,1858.76,Excellent
61584,20210225,3056,344,39,85,27,1,179.0,0.08,164.68,137.11,27.57,Average
61597,20211104,1499,261,18,185,1,1,1618.65,0.0,1618.65,1126.58,492.07,Excellent
61602,20211230,1489,378,18,184,7,1,1723.85,0.2,1379.08,1325.64,53.44,Poor
61603,20211011,2985,267,7,160,14,1,1086.05,0.1,977.44,631.0,346.44,Excellent
61610,20210724,3523,5,41,226,1,1,249.0,0.0,249.0,187.25,61.75,Good
61613,20210516,4485,170,25,170,1,1,699.0,0.0,699.0,426.39,272.61,Excellent
61616,20210608,4798,225,35,97,36,3,629.1,0.1,1698.57,1215.42,483.15,Good
61620,20210604,4730,434,7,80,1,1,868.55,0.0,868.55,540.24,328.31,
61622,20211031,3829,601,10,205,39,1,2299.0,0.35,1494.35,1779.43,-285.08,Poor
61637,20211120,4749,178,48,12,1,1,1558.8,0.0,1558.8,866.69,692.11,Excellent
61646,20210116,1228,139,16,61,32,2,1599.0,0.2,2558.4,2334.54,223.86,Average
61655,20210610,4854,454,13,180,6,1,1513.99,0.25,1135.49,885.68,249.81,Good
61658,20211128,3391,215,42,26,25,2,973.7,0.28,1402.13,1357.34,44.79,Poor
61663,20210717,1011,414,32,69,1,2,4373.75,0.0,8747.5,4889.85,3857.65,Excellent
61664,20210330,1214,2,11,140,1,1,1483.65,0.0,1483.65,967.34,516.31,Excellent
61676,20210213,583,447,29,130,1,1,1618.65,0.0,1618.65,1154.1,464.55,Good
61680,20211126,4185,523,15,34,39,1,1186.92,0.35,771.5,784.55,-13.05,Poor
61682,20210627,2052,21,15,93,1,4,3499.0,0.0,13996.0,11028.85,2967.15,Good
61686,20210418,2330,127,33,66,1,1,478.8,0.0,478.8,336.12,142.68,Good
61693,20210224,3723,52,48,39,1,1,2548.3,0.0,2548.3,1439.79,1108.51,Excellent
61699,20210310,1604,331,26,48,40,1,1948.7,0.18,1597.93,1171.17,426.76,Good
61700,20211029,318,692,38,56,15,2,799.0,0.15,1358.3,1107.41,250.89,Good
61701,20210819,2418,693,9,93,1,1,1099.0,0.0,1099.0,730.84,368.16,Excellent
61702,20210504,776,421,6,2,33,2,1899.0,0.12,3342.24,2947.25,394.99,Average
61706,20211212,857,275,43,98,4,1,1198.8,0.2,959.04,666.53,292.51,Excellent
61711,20210509,511,30,47,100,20,2,304.98,0.15,518.47,385.49,132.98,Good
61713,20211223,2882,177,11,88,6,2,2068.85,0.25,3103.27,2565.37,537.9,Average
61714,20211225,1333,482,8,111,1,4,2249.1,0.0,8996.4,6594.36,2402.04,Good
61722,20211225,81,229,28,239,28,1,1666.35,0.1,1499.72,1191.44,308.28,Good
61729,20210825,789,107,9,216,1,1,390.88,0.0,390.88,259.15,131.73,Excellent
61741,20211112,363,40,27,136,7,4,1818.7,0.2,5819.84,4612.22,1207.62,Good
61747,20210825,1380,69,39,247,1,2,1623.75,0.0,3247.5,2182.32,1065.18,Excellent
61753,20210711,3063,15,22,203,2,2,2173.55,0.15,3695.04,3121.22,573.82,Average
61761,20210728,463,327,9,224,36,1,712.98,0.1,641.68,507.64,134.04,Good
61762,20211101,4874,105,14,2,35,1,1818.6,0.15,1545.81,1047.51,498.3,Excellent
61764,20210317,3866,229,5,58,9,2,1666.35,0.3,2332.89,2382.88,-49.99,Poor
61767,20210113,1771,109,37,213,1,1,999.0,0.0,999.0,648.35,350.65,Excellent
61768,20211218,69,676,36,242,9,1,109.0,0.3,76.3,72.92,3.38,Poor
61769,20210818,300,374,25,116,6,2,141.78,0.25,212.67,202.18,10.49,Poor
61773,20211220,2067,505,39,72,27,1,723.55,0.08,665.67,544.83,120.84,
61789,20210426,2068,250,27,140,10,1,1528.98,0.1,1376.08,850.11,525.97,Excellent
61791,20210320,4900,374,34,168,15,1,141.78,0.15,120.51,101.09,19.42,Average
61798,20210817,22,21,2,83,28,1,3499.0,0.1,3149.1,2757.21,391.89,Average
61802,20210130,1800,532,50,219,1,1,1953.85,0.0,1953.85,1127.37,826.48,Excellent
61812,20210707,3394,264,32,73,15,1,4758.3,0.15,4044.56,3264.19,780.37,Good
61819,20210519,1159,258,30,19,23,1,69.69,0.2,55.75,54.57,1.18,Poor
61832,20211110,1602,99,20,20,33,3,349.0,0.12,921.36,599.93,321.43,Excellent
61835,20210909,4796,145,29,97,1,1,99.0,0.0,99.0,56.03,42.97,Excellent
61839,20211011,4005,180,10,119,1,2,1299.0,0.0,2598.0,1644.53,953.47,Excellent
61842,20210201,4153,19,30,64,1,1,778.8,0.0,778.8,456.38,322.42,Excellent
61843,20210301,4878,165,29,131,1,1,1086.05,0.0,1086.05,838.43,247.62,Good
61845,20210903,2944,680,40,227,20,1,199.0,0.15,169.15,122.78,46.37,Good
61848,20211107,3356,612,1,11,34,1,899.0,0.22,701.22,607.72,93.5,Average
61855,20210706,4481,311,47,30,1,2,1148.85,0.0,2297.7,1534.86,762.84,Excellent
61860,20210102,3159,71,34,39,28,1,79.0,0.1,71.1,60.51,10.59,Average
61866,20210818,2575,137,22,142,1,1,970.92,0.0,970.92,567.99,402.93,Excellent
61867,20210117,3035,289,7,20,1,2,109.0,0.0,218.0,132.54,85.46,Excellent
61870,20211223,486,143,10,29,1,1,399.0,0.0,399.0,235.01,163.99,Excellent
61875,20211005,4817,430,44,71,1,1,1428.7,0.0,1428.7,1022.95,405.75,Good
61898,20210402,4495,13,19,232,1,2,1608.85,0.0,3217.7,1830.87,1386.83,Excellent
61908,20210109,1309,167,17,124,1,1,579.0,0.0,579.0,346.24,232.76,Excellent
61914,20210614,1048,339,22,178,39,3,1883.55,0.35,3672.92,4311.45,-638.53,Poor
61922,20210603,1641,381,44,123,1,3,1428.7,0.0,4286.1,2794.54,1491.56,Excellent
61928,20210622,4469,359,15,53,1,5,2318.55,0.0,11592.75,7454.14,4138.61,Excellent
61935,20210331,2978,574,7,156,1,1,799.0,0.0,799.0,446.64,352.36,Excellent
61936,20210625,4522,676,17,83,39,2,109.0,0.35,141.7,145.84,-4.14,Poor
61940,20210723,2569,317,10,32,34,2,3248.7,0.22,5067.97,4106.36,961.61,Good
61941,20210509,2063,253,43,42,1,4,1298.7,0.0,5194.8,3833.76,1361.04,Good
61957,20211225,1695,106,46,68,18,1,1318.8,0.3,923.16,847.99,75.17,Average
61961,20210419,2260,606,40,47,1,1,1649.0,0.0,1649.0,1248.29,400.71,Good
61962,20210906,4447,291,4,11,35,1,3623.55,0.15,3080.02,2829.99,250.03,Average
61966,20210601,2866,651,37,45,1,2,2299.0,0.0,4598.0,3168.02,1429.98,Excellent
61971,20210211,4133,343,4,40,1,1,2028.55,0.0,2028.55,1265.82,762.73,Excellent
61984,20211129,59,59,43,75,1,1,1148.85,0.0,1148.85,912.19,236.66,Good
61985,20210703,1622,44,32,93,22,4,1438.8,0.25,4316.4,3499.16,817.24,Good
61990,20211225,1009,178,24,81,1,1,1558.8,0.0,1558.8,866.69,692.11,Excellent
61994,20210906,657,344,6,43,1,3,179.0,0.0,537.0,411.34,125.66,Good
62026,20210205,1558,293,15,135,22,2,1448.55,0.25,2172.82,1628.17,544.65,Good
62029,20210717,684,96,41,242,1,1,251.49,0.0,251.49,186.35,65.14,Good
62032,20210102,1740,473,50,60,35,2,483.79,0.15,822.44,544.75,277.69,Excellent
62040,20211010,3564,150,7,250,32,1,169.0,0.2,135.2,123.54,11.66,Average
62045,20210413,966,600,29,99,32,3,2499.0,0.2,5997.6,4573.17,1424.43,Good
62051,20210125,2370,484,22,224,3,4,2643.85,0.3,7402.78,7201.85,200.93,Poor
62056,20210908,2976,570,46,213,1,2,1299.0,0.0,2598.0,1826.39,771.61,Good
62061,20210916,1203,15,1,124,2,1,2173.55,0.15,1847.52,1560.61,286.91,Average
62076,20210608,790,101,14,49,1,3,2463.55,0.0,7390.65,5491.25,1899.4,Good
62077,20210807,1089,568,11,113,19,1,599.0,0.22,467.22,456.44,10.78,Poor
62079,20211120,3918,592,32,93,21,1,1599.0,0.1,1439.1,1226.43,212.67,Average
62085,20211120,2590,509,22,217,18,2,2753.55,0.3,3854.97,3684.25,170.72,Poor
62094,20210308,2452,297,11,110,20,1,2548.3,0.15,2166.06,1911.22,254.84,Average
62097,20210205,4535,697,21,1,38,1,429.0,0.25,321.75,290.43,31.32,Average
62108,20210106,309,351,41,34,34,3,1499.0,0.22,3507.66,3134.41,373.25,Average
62126,20211209,1907,673,6,223,1,1,79.0,0.0,79.0,50.8,28.2,Excellent
62129,20210729,674,417,26,89,1,5,1818.7,0.0,9093.5,6956.53,2136.97,Good
62130,20211123,4532,343,24,243,28,2,2028.55,0.1,3651.39,2531.63,1119.76,Excellent
62165,20210527,4469,264,2,147,1,3,4758.3,0.0,14274.9,9792.58,4482.32,Excellent
62166,20210430,1447,138,18,106,7,1,1099.0,0.2,879.2,845.13,34.07,Poor
62175,20210511,3369,419,48,214,1,2,1263.85,0.0,2527.7,1966.55,561.15,Good
62184,20210622,4364,223,37,109,1,1,180.79,0.0,180.79,108.11,72.68,Excellent
62185,20210608,699,142,16,83,1,3,463.32,0.0,1389.96,1099.46,290.5,Good
62187,20211106,4772,419,47,14,31,4,1263.85,0.15,4297.09,3933.1,363.99,Average
62189,20210729,3851,305,10,84,11,1,1348.65,0.25,1011.49,1068.13,-56.64,Poor
62208,20210819,2964,526,31,75,2,1,1263.85,0.15,1074.27,1002.23,72.04,Poor
62213,20210221,2486,464,29,16,1,1,2988.7,0.0,2988.7,2047.26,941.44,Excellent
62219,20211005,4015,334,18,33,1,1,99.99,0.0,99.99,78.39,21.6,Good
62223,20211125,3045,394,9,158,1,1,1499.0,0.0,1499.0,1034.31,464.69,Excellent
62224,20211118,182,37,6,204,1,2,599.0,0.0,1198.0,763.13,434.87,Excellent
62226,20210107,1011,50,23,136,7,2,1699.0,0.2,2718.4,2395.59,322.81,Average
62232,20211014,222,106,14,82,1,1,1318.8,0.0,1318.8,847.99,470.81,Excellent
62234,20210916,3230,177,3,246,1,1,2068.85,0.0,2068.85,1282.69,786.16,Excellent
62236,20210718,337,694,40,245,1,1,999.0,0.0,999.0,631.37,367.63,Excellent
62239,20210106,699,178,31,116,38,2,1558.8,0.25,2338.2,1733.39,604.81,Good
62249,20210718,3585,267,13,233,1,1,1086.05,0.0,1086.05,631.0,455.05,Excellent
62255,20211107,35,17,38,130,1,1,1311.99,0.0,1311.99,911.83,400.16,Excellent
62267,20210808,270,41,7,110,1,1,3123.75,0.0,3123.75,2202.24,921.51,Good
62274,20210227,3582,605,31,204,31,1,1449.0,0.15,1231.65,1072.26,159.39,Average
62275,20211103,106,251,21,209,19,1,2199.0,0.22,1715.22,1666.84,48.38,Poor
62280,20210706,1083,60,33,93,1,1,3398.3,0.0,3398.3,2215.69,1182.61,Excellent
62281,20211221,152,507,33,37,8,2,861.35,0.35,1119.76,1345.43,-225.67,Poor
62297,20210721,1426,138,34,157,38,1,1099.0,0.25,824.25,845.13,-20.88,Poor
62298,20211223,433,532,13,169,38,2,1953.85,0.25,2930.77,2254.74,676.03,Good
62300,20211222,4395,594,2,157,1,3,1499.0,0.0,4497.0,2473.35,2023.65,Excellent
62309,20210901,1562,439,38,64,28,3,699.0,0.1,1887.3,1602.11,285.19,Average
62312,20211102,938,494,42,134,1,2,1168.7,0.0,2337.4,1479.57,857.83,Excellent
62316,20210118,1100,549,22,175,36,1,999.0,0.1,899.1,620.38,278.72,Excellent
62318,20210310,820,569,9,229,7,1,1599.0,0.2,1279.2,1149.68,129.52,Average
62320,20210207,4629,484,35,13,1,1,2643.85,0.0,2643.85,1800.46,843.39,Excellent
62322,20210605,3920,666,19,156,12,3,349.0,0.05,994.65,642.86,351.79,Excellent
62332,20211210,4396,24,18,65,1,2,2158.65,0.0,4317.3,2698.31,1618.99,Excellent
62334,20211228,937,219,50,35,1,1,1099.0,0.0,1099.0,820.95,278.05,Good
62337,20210322,2605,137,22,117,19,5,970.92,0.22,3786.59,2839.94,946.65,Good
62340,20210313,3377,419,17,94,1,1,1263.85,0.0,1263.85,983.28,280.57,Good
62341,20210114,126,490,14,225,1,5,799.0,0.0,3995.0,2980.27,1014.73,Good
62344,20210218,3487,491,12,2,1,2,1146.15,0.0,2292.3,1551.89,740.41,Excellent
62354,20211225,4463,523,2,225,26,1,1186.92,0.12,1044.49,784.55,259.94,Good
62366,20210526,1093,124,45,72,1,1,2499.0,0.0,2499.0,1414.43,1084.57,Excellent
62370,20211108,3171,111,33,37,1,1,2173.55,0.0,2173.55,1397.59,775.96,Excellent
62375,20210510,4050,671,7,112,1,1,349.0,0.0,349.0,212.19,136.81,Excellent
62376,20210401,4121,219,37,169,1,1,1099.0,0.0,1099.0,820.95,278.05,Good
62388,20210718,2109,390,29,180,13,4,1078.8,0.4,2589.12,3012.01,-422.89,Poor
62399,20210329,751,349,3,44,1,2,1231.05,0.0,2462.1,1905.67,556.43,Good
62409,20211126,2225,1,47,210,1,2,79.79,0.0,159.58,88.09,71.49,Excellent
62415,20210314,89,22,37,64,17,3,699.0,0.18,1719.54,1398.7,320.84,Good
62418,20210812,128,372,2,101,8,3,80.58,0.35,157.13,181.79,-24.66,Poor
62419,20210922,1131,645,45,100,32,1,1799.0,0.2,1439.2,1401.42,37.78,
62424,20210611,2173,429,43,191,1,1,399.0,0.0,399.0,238.2,160.8,Excellent
62431,20210925,796,677,38,10,22,5,169.0,0.25,633.75,541.64,92.11,Average
62433,20210414,1290,71,15,92,7,2,79.0,0.2,126.4,121.03,5.37,Poor
62440,20211128,1476,267,12,177,11,2,1086.05,0.25,1629.07,1261.99,367.08,Good
62441,20211104,1816,470,27,190,1,1,623.75,0.0,623.75,422.28,201.47,Excellent
62444,20210916,3224,634,49,84,1,1,699.0,0.0,699.0,477.42,221.58,Excellent
62447,20210813,167,558,31,223,1,1,599.0,0.0,599.0,378.57,220.43,Excellent
62450,20210530,1780,648,23,170,1,4,1499.0,0.0,5996.0,3423.72,2572.28,Excellent
62451,20210810,2447,390,15,1,25,2,1078.8,0.28,1553.47,1506.0,47.47,Poor
62458,20211021,619,196,33,102,35,1,3149.1,0.15,2676.73,2380.72,296.01,Average
62462,20210518,3507,447,43,146,1,1,1618.65,0.0,1618.65,1154.1,464.55,Good
62463,20210419,2695,344,15,97,1,1,179.0,0.0,179.0,137.11,41.89,Good
62467,20211209,4599,418,1,19,1,1,4418.3,0.0,4418.3,2743.76,1674.54,Excellent
62468,20210724,2919,270,13,117,29,2,418.8,0.15,711.96,505.07,206.89,Good
62471,20211113,1663,463,49,216,1,1,376.92,0.0,376.92,270.63,106.29,Good
62472,20211115,3550,305,49,78,28,1,1348.65,0.1,1213.79,1068.13,145.66,Average
62480,20211005,3330,149,9,116,1,1,2183.85,0.0,2183.85,1622.6,561.25,Good
62484,20211125,1974,221,49,23,1,2,1753.65,0.0,3507.3,2149.97,1357.33,Excellent
62491,20210521,2862,646,24,21,19,5,1699.0,0.22,6626.1,5368.84,1257.26,Good
62498,20210312,1780,487,49,18,1,2,69.0,0.0,138.0,109.3,28.7,Good
62499,20211113,1268,137,50,91,7,2,970.92,0.2,1553.47,1135.98,417.49,Good
62502,20210724,3798,334,20,143,31,3,99.99,0.15,254.97,235.18,19.79,Poor
62503,20210417,4566,236,46,151,4,2,336.15,0.2,537.84,529.1,8.74,Poor
62504,20211223,2635,297,29,213,17,1,2548.3,0.18,2089.61,1911.22,178.39,Average
62525,20210629,2236,648,6,174,1,3,1499.0,0.0,4497.0,2567.79,1929.21,Excellent
62538,20210422,1763,135,21,189,30,2,4248.3,0.18,6967.21,6669.83,297.38,Poor
62539,20210318,522,489,17,13,1,1,2208.3,0.0,2208.3,1594.39,613.91,Good
62548,20210125,307,274,5,133,1,3,1348.65,0.0,4045.95,2508.49,1537.46,Excellent
62556,20211017,829,52,29,132,1,2,2548.3,0.0,5096.6,2879.58,2217.02,Excellent
62562,20211031,812,604,14,39,1,2,329.0,0.0,658.0,393.48,264.52,Excellent
62577,20210820,502,606,43,6,2,4,1649.0,0.15,5606.6,4993.17,613.43,Average
62580,20210620,3301,278,7,77,1,1,749.0,0.0,749.0,474.12,274.88,Excellent
62586,20211211,4236,291,29,208,25,2,3623.55,0.28,5217.91,5659.99,-442.08,Poor
62591,20210523,1633,260,23,203,1,2,1186.92,0.0,2373.84,1414.81,959.03,Excellent
62597,20210908,3150,658,8,123,1,1,999.0,0.0,999.0,650.35,348.65,Excellent
62605,20211128,3059,532,23,62,12,2,1953.85,0.05,3712.31,2254.74,1457.57,Excellent
62614,20210910,4876,549,42,47,9,1,999.0,0.3,699.3,620.38,78.92,Average
62617,20211113,461,224,38,129,15,1,799.0,0.15,679.15,516.15,163.0,
62618,20211225,4810,305,26,13,6,3,1348.65,0.25,3034.46,3204.39,-169.93,
62631,20210405,3639,406,49,139,24,2,1078.65,0.2,1725.84,1527.37,198.47,Average
62666,20211106,3334,54,18,36,1,1,799.0,0.0,799.0,453.03,345.97,Excellent
62670,20210620,3215,77,49,74,28,1,355.98,0.1,320.38,270.19,50.19,Average
62671,20211017,4622,222,45,220,1,1,1299.0,0.0,1299.0,843.05,455.95,Excellent
62673,20210101,1782,224,49,137,1,2,799.0,0.0,1598.0,1032.31,565.69,Excellent
62693,20210814,4741,37,21,14,3,1,599.0,0.3,419.3,381.56,37.74,Average
62694,20210918,4985,406,50,108,5,2,1078.65,0.1,1941.57,1527.37,414.2,Good
62705,20210601,1173,266,35,192,7,1,862.92,0.2,690.34,504.81,185.53,Good
62707,20210728,2007,216,17,51,1,1,170.69,0.0,170.69,134.16,36.53,
62708,20211105,4222,331,26,158,15,1,1948.7,0.15,1656.4,1171.17,485.23,Good
62716,20210715,161,498,47,109,1,2,538.8,0.0,1077.6,667.03,410.57,Excellent
62717,20210913,2248,30,50,146,1,1,304.98,0.0,304.98,192.75,112.23,Excellent
62721,20210225,4015,95,18,34,1,1,752.7,0.0,752.7,502.8,249.9,Excellent
62731,20210923,3150,672,30,204,1,1,99.0,0.0,99.0,68.41,30.59,
62732,20210209,3063,398,1,50,16,1,2208.7,0.12,1943.66,1546.09,397.57,Good
62735,20210306,2097,180,36,168,1,2,1299.0,0.0,2598.0,1644.53,953.47,Excellent
62738,20211204,1958,442,22,124,1,1,1723.85,0.0,1723.85,1141.19,582.66,Excellent
62740,20210929,2283,338,17,79,1,4,1103.7,0.0,4414.8,3205.14,1209.66,Good
62746,20211222,1603,402,19,109,1,2,281.79,0.0,563.58,446.92,116.66,Good
62756,20211113,677,417,10,135,1,2,1818.7,0.0,3637.4,2782.61,854.79,Good
62757,20210323,1340,379,28,185,15,5,1318.8,0.15,5604.9,5209.26,395.64,Poor
62758,20210712,1671,62,34,194,19,2,1483.65,0.22,2314.49,1679.49,635.0,Good
62766,20210326,2756,491,2,19,1,1,1146.15,0.0,1146.15,775.94,370.21,
62770,20211103,4598,181,17,91,1,1,2242.98,0.0,2242.98,1520.74,722.24,Excellent
62771,20211121,2538,225,5,133,30,4,629.1,0.18,2063.45,1620.56,442.89,Good
62776,20210701,3397,621,42,185,18,1,1299.0,0.3,909.3,1011.92,-102.62,Poor
62787,20210512,1265,629,9,160,13,1,2499.0,0.4,1499.4,1389.44,109.96,Poor
62789,20210814,1457,1,37,168,1,2,79.79,0.0,159.58,88.09,71.49,Excellent
62793,20210113,3165,41,11,241,1,2,3123.75,0.0,6247.5,4404.49,1843.01,Good
62795,20210603,977,680,30,62,15,1,199.0,0.15,169.15,122.78,46.37,Good
62796,20210303,4193,98,13,193,37,1,1213.65,0.2,970.92,860.48,110.44,Average
62797,20211204,3227,37,30,224,1,1,599.0,0.0,599.0,381.56,217.44,Excellent
62799,20211209,4119,375,36,222,1,1,2548.98,0.0,2548.98,1593.11,955.87,Excellent
62800,20210427,3769,150,18,210,1,2,169.0,0.0,338.0,247.08,90.92,Good
62801,20210316,2597,664,42,13,19,2,399.0,0.22,622.44,495.56,126.88,
62803,20210924,2757,114,17,206,1,2,749.0,0.0,1498.0,1169.94,328.06,Good
62806,20210315,3217,127,19,235,4,4,478.8,0.2,1532.16,1344.47,187.69,Average
62812,20210114,1540,569,50,223,37,1,1599.0,0.2,1279.2,1149.68,129.52,Average
62818,20210420,3878,526,5,47,1,3,1263.85,0.0,3791.55,3006.7,784.85,Good
62819,20211228,3674,370,27,185,40,2,1483.65,0.18,2433.19,1777.41,655.78,Good
62835,20210529,445,398,5,205,16,1,2208.7,0.12,1943.66,1546.09,397.57,Good
62837,20210425,2839,666,27,88,8,1,349.0,0.35,226.85,214.29,12.56,Poor
62838,20210108,1608,435,39,122,1,1,1078.92,0.0,1078.92,858.82,220.1,Good
62841,20210220,4818,36,46,20,1,2,499.0,0.0,998.0,658.68,339.32,Excellent
62843,20211020,1126,21,37,145,34,3,3499.0,0.22,8187.66,8271.64,-83.98,Poor
62858,20211124,3899,209,45,142,10,2,1078.65,0.1,1941.57,1387.14,554.43,Good
62868,20210728,97,412,37,175,1,3,2248.75,0.0,6746.25,5073.18,1673.07,Good
62870,20211129,2690,502,28,160,1,2,3937.99,0.0,7875.98,6190.52,1685.46,Good
62877,20210708,2183,245,7,186,1,1,799.0,0.0,799.0,629.61,169.39,Good
62880,20210524,3188,402,10,14,14,3,281.79,0.1,760.83,670.38,90.45,Average
62884,20210930,4840,536,38,56,19,2,1499.0,0.22,2338.44,1759.83,578.61,Good
62892,20211211,4344,41,23,166,38,1,3123.75,0.25,2342.81,2202.24,140.57,Poor
62894,20210303,1575,106,11,23,11,1,1318.8,0.25,989.1,847.99,141.11,Average
62903,20210216,3611,125,10,173,1,1,2078.7,0.0,2078.7,1344.92,733.78,Excellent
62904,20210628,1722,275,3,227,1,1,1198.8,0.0,1198.8,666.53,532.27,Excellent
62911,20211021,1939,612,41,132,36,1,899.0,0.1,809.1,607.72,201.38,Good
62927,20211006,2123,405,16,135,28,5,249.0,0.1,1120.5,747.0,373.5,Excellent
62933,20211114,4601,443,36,47,1,1,558.88,0.0,558.88,439.84,119.04,Good
62934,20210110,3673,332,40,129,16,1,179.0,0.12,157.52,143.2,14.32,
62950,20210930,4320,33,27,115,1,1,1349.1,0.0,1349.1,751.45,597.65,Excellent
62952,20210420,4300,568,43,85,15,1,599.0,0.15,509.15,456.44,52.71,Average
62955,20210422,4140,241,19,158,1,1,1699.0,0.0,1699.0,1005.81,693.19,Excellent
62973,20210415,2422,666,48,169,15,2,349.0,0.15,593.3,428.57,164.73,Good
62977,20210908,498,439,46,33,1,1,699.0,0.0,699.0,534.04,164.96,Good
62982,20211122,4472,429,41,118,1,3,399.0,0.0,1197.0,714.61,482.39,Excellent
62984,20211101,1647,34,3,82,1,1,649.0,0.0,649.0,414.06,234.94,Excellent
62985,20210525,2756,520,25,23,1,3,2208.7,0.0,6626.1,4909.94,1716.16,Good
62988,20210803,3167,561,6,237,1,1,399.0,0.0,399.0,280.5,118.5,Good
62994,20211010,1740,380,29,190,1,5,554.49,0.0,2772.45,1632.97,1139.48,Excellent
62995,20210326,4371,292,50,51,1,4,976.35,0.0,3905.4,2601.0,1304.4,Excellent
63004,20210225,1583,59,48,185,20,1,1148.85,0.15,976.52,912.19,64.33,Poor
63006,20210618,1789,215,37,243,1,4,973.7,0.0,3894.8,2714.68,1180.12,Excellent
63010,20210121,2704,530,4,48,1,3,876.15,0.0,2628.45,1695.35,933.1,Excellent
63016,20211226,2779,563,18,195,1,1,249.0,0.0,249.0,197.96,51.04,Good
63018,20210710,599,223,45,58,24,1,180.79,0.2,144.63,108.11,36.52,Good
63024,20210709,4414,435,29,28,12,1,1078.92,0.05,1024.97,858.82,166.15,Average
63025,20211013,424,684,11,22,1,1,479.0,0.0,479.0,337.7,141.3,Good
63028,20210618,1526,581,50,44,1,2,699.0,0.0,1398.0,1115.6,282.4,Good
63029,20210125,837,97,11,12,1,3,3333.55,0.0,10000.65,5550.36,4450.29,Excellent
63032,20210117,519,340,22,153,1,1,514.8,0.0,514.8,357.27,157.53,Excellent
63035,20210120,1509,67,37,15,14,1,814.98,0.1,733.48,602.27,131.21,Average
63040,20211221,2999,399,48,175,25,1,1099.0,0.28,791.28,755.01,36.27,Poor
63050,20210531,229,136,5,124,1,2,3899.0,0.0,7798.0,6121.43,1676.57,Good
